created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
"1793296426061173064","Wed May 22 15:02:40 +0000 2024","1","Prabowo Subianto Bicara Soal Tantangan Usai Terpilih Jadi Presiden: Presiden terpilih Prabowo Subianto mengaku dirinya tidak merasakan euforia yang berlebihan saat resmi memenangi Pilpres 2024. https://t.co/uh2X5jFbUW https://t.co/JHPHWuxjlV","1793296426061173064","https://pbs.twimg.com/media/GOMRmLJbcAAtZaF.jpg","","in","Pulo Gadung, Indonesia","0","2","1","https://x.com/tvOneNews/status/1793296426061173064","55507370","tvOneNews"
"1534423244190515201","Wed Jun 08 06:33:04 +0000 2022","3370","Perhatikan virus radikal itu sedang mencari inang baru supaya bisa masuk di Pilpres 2024. Dan inang itu adalah @aniesbaswedan. https://t.co/fzfYhU73kj","1534423244190515201","https://pbs.twimg.com/ext_tw_video_thumb/1534423144861036546/pu/img/grZgdr7zZTMdDPwC.jpg","","in","Indonesia","138","1139","805","https://x.com/Dennysiregar7/status/1534423244190515201","4780649298","Dennysiregar7"
"1793209133296201791","Wed May 22 09:15:48 +0000 2024","4","Menjadi pemenang dalam pertarungan Pilpres 2024 Prabowo Subianto pun mempersiapkan banyak hal untuk memimpin Tanah Air. Berbagai aspek permasalahan yang ada di Indonesia maupun kerja sama dengan luar negeri dikupas lebih dalam oleh Presiden Terpilih tersebut. Namun https://t.co/xyj3QAio1k","1793209133296201791","https://pbs.twimg.com/media/GOLCH9EaMAAwPdS.jpg","","in","Pulo Gadung, Indonesia","1","0","0","https://x.com/tvOneNews/status/1793209133296201791","55507370","tvOneNews"
"1793764494646386752","Thu May 23 22:02:36 +0000 2024","5","Usai Beri Dukungan di Pilpres 2024 PKS Kembali Rencanakan Usung Anies Baswedan di Pilkada 2024 Jakarta: Sekretaris DPW Partai Keadilan Sejahtera (PKS) DKI Jakarta Abdul Aziz membenarkan kabar nama tokoh nasional Anies Baswedan diusung partainya maju https://t.co/6E9c0RRFTr https://t.co/dwptOyHyVf","1793764494646386752","https://pbs.twimg.com/media/GOS7TXDbYAA-cVq.jpg","","in","Pulo Gadung, Indonesia","0","0","1","https://x.com/tvOneNews/status/1793764494646386752","55507370","tvOneNews"
"1716806081828278302","Tue Oct 24 13:17:21 +0000 2023","5377","Here we go! PSI Resmi Deklarasi Dukungan ke Prabowo-Gibran di Pilpres 2024 https://t.co/A0f7BGiazD","1716806081828278302","","","in","Indonesia Raya ","92","481","396","https://x.com/Gerindra/status/1716806081828278302","397673651","Gerindra"
"1664818699474452480","Sat Jun 03 02:18:03 +0000 2023","3865","Cawe-cawe Presiden Jokowi yang menegaskan tidak akan netral semakin membahayakan keadilan dalam Pilpres 2024. 𝗜𝗻𝗳𝗼𝗿𝗺𝗮𝘀𝗶 𝘁𝗲𝗿𝗮𝗸𝗵𝗶𝗿 𝗣𝗮𝗿𝘁𝗮𝗶 𝗡𝗮𝘀𝗱𝗲𝗺 𝗸𝗲𝗺𝗯𝗮𝗹𝗶 𝗱𝗶𝗴𝗼𝘆𝗮𝗻𝗴 𝗱𝗮𝗻 𝗱𝗶𝘀𝗲𝗿𝗮𝗻𝗴. 𝗞𝗮𝗹𝗶 𝗶𝗻𝗶 𝘆𝗮𝗻𝗴 𝗱𝗶𝗷𝗮𝗱𝗶𝗸𝗮𝗻","1664818699474452480","","","in","","173","1169","1154","https://x.com/dennyindrayana/status/1664818699474452480","122804908","dennyindrayana"
"1793174130021503170","Wed May 22 06:56:42 +0000 2024","52","Menjadi pemenang dalam pertarungan Pilpres 2024 Prabowo Subianto pun mempersiapkan banyak hal untuk memimpin Tanah Air. Berbagai aspek permasalahan yang ada di Indonesia maupun kerja sama dengan luar negeri dikupas lebih dalam oleh Presiden Terpilih tersebut. Namun https://t.co/53TdOYSf5v","1793174130021503170","https://pbs.twimg.com/media/GOKiOgjbIAAGVTo.jpg","","in","Pulo Gadung, Indonesia","1","21","12","https://x.com/tvOneNews/status/1793174130021503170","55507370","tvOneNews"
"1446379776348885000","Fri Oct 08 07:39:45 +0000 2021","2285","Pilpres 2024 kemungkinan Ganjar vs Anies. Seru nih. Mirip Prabowo vs Jokowi..","1446379776348885000","","","in","Indonesia","49","616","200","https://x.com/Dennysiregar7/status/1446379776348885000","4780649298","Dennysiregar7"
"1756927163947798741","Mon Feb 12 06:24:12 +0000 2024","45541","JK Sebut Film Dirty Vote Cuma Ungkap 25 Persen Kecurangan Pilpres 2024 https://t.co/57WzUYquZr","1756927163947798741","","","in","","3141","1450","9363","https://x.com/CNNIndonesia/status/1756927163947798741","17128975","CNNIndonesia"
"1744762574699450513","Tue Jan 09 16:46:28 +0000 2024","396","Dua kali saya diwawancara wartawan media asing soal penggunaan AI di pilpres 2024. Tak banyak case yang saya temukan. Sebelumnya ada hoaks Jokowi pidato dalam bahasa China yang mudah sekali didebunk. Membuat video dengan mimik wajak gerak mulut dan suara yang mirip aslinya ","1744762574699450513","","","in","Jakarta Selatan, DKI Jakarta","5","27","69","https://x.com/ismailfahmi/status/1744762574699450513","34075325","ismailfahmi"
"1398115393781133313","Fri May 28 03:14:20 +0000 2021","4206","Gua gak kebayang calon Pilpres 2024 hanya ada 2 pasangan yang disodorkan.. Prabowo-Puan vs Anies-AHY Mending gua golput aja dan alih profesi jadi youtuber kayak atta halilintar bikin konten receh..","1398115393781133313","","","in","Indonesia","118","1115","459","https://x.com/Dennysiregar7/status/1398115393781133313","4780649298","Dennysiregar7"
"1758813147232948724","Sat Feb 17 11:18:26 +0000 2024","10590"," Prediksi A1: Pilpres 2024 Kali Ini Akan Jadi Sejarah Baru Lagi Dimana Hasil QC sepertinya Tidak Akan Sama Dengan Hasil RC. Panik Engga? Panik lah Masa Engga. Makanya Skenarionya adalah Ngajak2 Damai dan Bersatu Disaat Belum Ada Putusan Hasil Akhir Yang Disyahkan.","1758813147232948724","","","in","Bima Sakti, Bumi, Indonesia","101","593","2958","https://x.com/abu_waras/status/1758813147232948724","2905814730","abu_waras"
"1533730169201930241","Mon Jun 06 08:39:02 +0000 2022","2537","Siap-siap politik ayat dan mayat lagi di Pilpres 2024 nanti..","1533730169201930241","","","in","Indonesia","87","1011","307","https://x.com/Dennysiregar7/status/1533730169201930241","4780649298","Dennysiregar7"
"1549360905309155328","Tue Jul 19 11:50:00 +0000 2022","4159","Duet Anies-AHY Diprediksi Menang Pilpres 2024 Setuju Atau Tidak? https://t.co/hKVk9OodYM","1549360905309155328","","","in","Indonesia","72","458","601","https://x.com/democrazymedia/status/1549360905309155328","1243804423001763841","democrazymedia"
"1450842798920400896","Wed Oct 20 15:14:13 +0000 2021","2490","Temanku pengen pilih Prabowo kalau dia nyalon di Pilpres 2024.. Aku ketawa Emangnya kamu pengen Fadli Zon jadi Mendagri ? Dia diam. Kelihatannya berfikir ulang.. ","1450842798920400896","","","in","Indonesia","32","326","310","https://x.com/Dennysiregar7/status/1450842798920400896","4780649298","Dennysiregar7"
"1560802096479354880","Sat Aug 20 01:33:12 +0000 2022","3217","Nasdem Demokrat dan PKS Bakal Deklarasi Koalisi Pilpres 2024 Dukung! Bismillah Pak Anies RI 1 https://t.co/VzPwaR1d0W","1560802096479354880","","","in","Jakarta Capital Region","53","415","544","https://x.com/marlina_idha/status/1560802096479354880","719725925215170561","marlina_idha"
"1755177447220506741","Wed Feb 07 10:31:27 +0000 2024","4260","Masa pilpres 2024: masa Jilatri menjilat ludah sendiri. Agum Gumelar Luhut Panjaitan Wiranto elite PSI memutar balik pendirian mereka sendiri ttg Prabowo tentara yg dipecat krn dosa2nys kpd rakyat Apa yg mereka katakan di tahun 2019 bertentangan dgn apa yg","1755177447220506741","","","in","","88","561","1256","https://x.com/gm_gm/status/1755177447220506741","95007098","gm_gm"
"1795381282001875138","Tue May 28 09:07:08 +0000 2024","2","Ketua Umum PKB Muhaimin Iskandar mengaku senang jika mantan pasangannya saat berkontestasi di Pilpres 2024 Anies Baswedan maju pada Pilkada DKI. https://t.co/ymsQXQQGAC","1795381282001875138","","","in","Jakarta","0","2","0","https://x.com/kompascom/status/1795381282001875138","23343960","kompascom"
"1795637089306062848","Wed May 29 10:40:14 +0000 2024","3","@kenhans03 Sebelum Pilpres 2024 kan berita pak ET menghiasi berbagai media besar tanah air demi digadang-gadang jadi Cawapres segala kegiatan dan gebrakan di BUMN dipublikasikan secara masih. Di akhir jabatannya terkuak banyak BUMN jeblok perfomance nya.","1795767099719401482","","kenhans03","in","","0","0","4","https://x.com/MyL1fen3verflat/status/1795767099719401482","1388557263606976512","MyL1fen3verflat"
"1119224158443851777","Fri Apr 19 13:00:08 +0000 2019","2457","Bung @fadlizon dan @Fahrihamzah pilpres 2024 nanti saat junjungan anda maju untuk yang kesekian kali lawan @kaesangp sebaiknya anda berdua bikin KPU dan BAWASLU sendiri dgn @rockygerung sebagai ketua KPU dan @ustadtengkuzul sbg ketua Bawaslu. Pasti menang.","1119224158443851777","","","in","","117","378","943","https://x.com/AT_AbdillahToha/status/1119224158443851777","1912717152","AT_AbdillahToha"
"1562026623146278913","Tue Aug 23 10:39:02 +0000 2022","4123","Yenny Wahid mengajak Gusdurian mendukung Gubernur DKI Jakarta Anies Baswedan pada Pilpres 2024 pernyataan ini memberikan sinyal kuat simpul kekuatan baru dari kelompok Nahdliyyin. https://t.co/v1k8IpKlL2","1562026623146278913","","","in","Nusantara","106","464","864","https://x.com/bos_sir/status/1562026623146278913","715696111","bos_sir"
"1795637089306062848","Wed May 29 02:03:38 +0000 2024","71","Sebagai Menteri BUMN ET dianggap gagal menyehatkan perusahan² Milik Negara. https://t.co/4FzI2B82qh ET lebih sibuk membangun citranya utk kepentingan Pilpres 2024 dan sempat menjadi anggota kehormatan Banser tapi kenapa acara Inagurasi Ansor kemarin beliau tidak datang ? https://t.co/wz3EZVEeO1","1795637089306062848","https://pbs.twimg.com/media/GOtiaosbwAAsUHA.jpg","","in","","10","22","39","https://x.com/kenhans03/status/1795637089306062848","3270403033","kenhans03"
"1485750070071132161","Mon Jan 24 23:03:15 +0000 2022","2244","Politisasi ayat menuju Pilpres 2024 telah dimulai Bagi anda yg telah memiliki tiket masuk surga harap segera berkerumun berjilid-jilid Yg disebut menista al-Quran yg sesungguhnya ya kayak gini ini ","1485750070071132161","","","in","Clayton, Victoria","72","305","822","https://x.com/na_dirs/status/1485750070071132161","3895489933","na_dirs"
"1730804001254653981","Sat Dec 02 04:20:05 +0000 2023","6528","Setelah sekian lama berhitung dgn lihat kompetensi paslon serta org2 dibalik para capres dan cawapres akhirnya hari ini gw putuskan buat pilpres 2024 gw pilih AMIN @aniesbaswedan @cakimiNOW sedangkan untuk pileg gw tetap setia coblos caleg2 dari @PKSejahtera","1730804001254653981","","","in","","174","788","2059","https://x.com/Resty_J_Cayah/status/1730804001254653981","1682627008017350657","Resty_J_Cayah"
"1793734189101335004","Thu May 23 20:02:11 +0000 2024","1","Dulu Jadi Kawan di Pilpres 2024 Kini Sudirman Said Siap Jadi Lawan Anies Baswedan di Pilkada 2024 Jakarta: Nama Sudirman Said dan Anies Baswedan wara-wiri dalam bursa kandidat Pilkada 2024 Jakarta. https://t.co/iFnGHeiHec https://t.co/90xqbnmiac","1793734189101335004","https://pbs.twimg.com/media/GOSfvTUa4AACkER.jpg","","in","Pulo Gadung, Indonesia","0","1","0","https://x.com/tvOneNews/status/1793734189101335004","55507370","tvOneNews"
"1779772481525690430","Mon Apr 15 07:23:20 +0000 2024","3009"," 𝐁𝐎𝐂𝐎𝐑𝐀𝐍 𝐏𝐮𝐭𝐮𝐬𝐚𝐧 𝐌𝐊 𝐬𝐨𝐚𝐥 𝐏𝐢𝐥𝐩𝐫𝐞𝐬 𝟐𝟎𝟐𝟒 Bagaimana prediksi putusan MK terkait Pilpres 2024? Itulah pertanyaan yang terus saya terima dari banyak orang 𝑜𝑓𝑓𝑙𝑖𝑛𝑒 ataupun 𝑜𝑛𝑙𝑖𝑛𝑒 di Indonesia ataupun di Australia. Berdasarkan Pasal 77","1779772481525690430","","","in","","91","482","1009","https://x.com/dennyindrayana/status/1779772481525690430","122804908","dennyindrayana"
"1423051990381203457","Wed Aug 04 22:43:28 +0000 2021","3327","Disalip Anies Baswedan Publik Tidak Lagi Melihat Kharisma Prabowo sebagai Tokoh Utama Pilpres 2024 https://t.co/i0niWud0RO","1423051990381203457","","","in","PAPUA adalah INDONESIA","85","521","506","https://x.com/PutraWadapi/status/1423051990381203457","1335782127791554563","PutraWadapi"
"1791669365542469735","Sat May 18 03:17:19 +0000 2024","11","Ada apa ya kini Muhammad Qodari selalu nempel Jokowi terus ? Padahal dia bukan menteri bukan staf khusus bukan ajudan atau juru bicara Jokowi . Apa ada hubungannya dng jasa pilpres 2024 kemarin ?","1791669365542469735","","","in","Indonesia","0","2","6","https://x.com/DoankWarto/status/1791669365542469735","938664737369341952","DoankWarto"
"1745283813486612850","Thu Jan 11 03:17:41 +0000 2024","14694","JK Ingatkan Jokowi Sudah Sumpah Al-Quran Agar Netral di Pilpres 2024 https://t.co/sKG0bM9FaY","1745283813486612850","","","in","","383","610","2646","https://x.com/CNNIndonesia/status/1745283813486612850","17128975","CNNIndonesia"
"1571066727303368704","Sat Sep 17 09:21:11 +0000 2022","3851","SBY: Pilpres 2024 Akan Diatur Hanya 2 Pasangan yang Dikehendaki Mereka https://t.co/AZdY9olMGK","1571066727303368704","","","in","","160","377","999","https://x.com/CNNIndonesia/status/1571066727303368704","17128975","CNNIndonesia"
"1229283040322453505","Mon Feb 17 05:54:50 +0000 2020","2697","Politik Tanah Air Kembali Memanas Ahok @basuki_btp Nyatakan Dirinya Siap Maju Di Pilpres 2024 Yang setuju GA : Ganjar Ahok Capres Cawapres 2024 Retweet &amp; Like https://t.co/9N81t94nYk","1229283040322453505","","","in","Indonesia 🇮🇩","82","258","1079","https://x.com/KakekHalal/status/1229283040322453505","821859629034409985","KakekHalal"
"1747418456579039544","Wed Jan 17 00:40:00 +0000 2024","3837","Mengejutkan! Pengamat Militer Sebut Adanya Kemungkinan Gibran Khianati Prabowo Jika Menang Pilpres 2024 Ini Alasannya https://t.co/HuUKmiuU76","1747418456579039544","","","in","Indonesia","181","450","1020","https://x.com/democrazymedia/status/1747418456579039544","1243804423001763841","democrazymedia"
"1716073305751622043","Sun Oct 22 12:45:33 +0000 2023","3381","#BREAKINGNEWS Koalisi Prabowo Resmi Usung Gibran Jadi Cawapres di Pilpres 2024 https://t.co/1Ljmd8A7aR","1716073305751622043","","","in","","1770","931","922","https://x.com/CNNIndonesia/status/1716073305751622043","17128975","CNNIndonesia"
"1794383554732048429","Sat May 25 15:02:32 +0000 2024","1","Soal Koalisi Pilkada Pengamat: Bisa Berbeda dengan Pilpres: Pengamat politik Universitas Diponegoro Semarang Ghulam berpendapat koalisi yang terjadi pada Pilpres 2024 di tingkat nasional bisa saja berbeda saat Pilkada https://t.co/65Npizwrw0 https://t.co/JqHSke97tc","1794383554732048429","https://pbs.twimg.com/media/GObuVaqbMAAaNOQ.jpg","","in","Pulo Gadung, Indonesia","0","1","0","https://x.com/tvOneNews/status/1794383554732048429","55507370","tvOneNews"
"1355031331151876097","Fri Jan 29 05:53:39 +0000 2021","3490","Kalau nanti Pilpres 2024 pak @ganjarpranowo berpasangan dgn @Ansor_Satu Menteri agama keren kali ya ? Yang setuju silahkan RT.. ","1355031331151876097","","","in","Indonesia","92","461","1452","https://x.com/Dennysiregar7/status/1355031331151876097","4780649298","Dennysiregar7"
"1730539180500148714","Fri Dec 01 10:47:47 +0000 2023","5303","Ngegibran itu akhirnya jadi kosa kata yang valid. Lu artikan sendiri arti NGEGIBRAN itu. Dengan berita ini maka makin jelas yg dikatakan anak2 muda itu. Gibran banget luh KPU Ubah Format Debat Pilpres 2024 tidak Ada Debat Khusus Cawapres Seperti 2019 https://t.co/yuFmH0TuOl","1730539180500148714","","","in","","319","1518","2119","https://x.com/GeiszChalifah/status/1730539180500148714","1297510664148103168","GeiszChalifah"
"1795814871726166108","Wed May 29 13:50:04 +0000 2024","4","Qurban pilpres 2024","1795814871726166108","","","in"," Indonesia","0","1","0","https://x.com/adri_7i/status/1795814871726166108","773236758796394496","adri_7i"
"1793125136662765691","Wed May 22 03:42:01 +0000 2024","368","Nggak layak orang ini jadi Gubernur Jateng mengapa ? Karena sesama kader aja tidak mendukung bahkan suka menjelekkan. Contohnya waktu pilpres 2024 orang ini kerjaannya justru menjatuhkan Ganjar Pranowo. Kalau nyagub nggak akan kupilih. https://t.co/im44NhOjxT","1793125136662765691","","","in","Indonesia","9","177","74","https://x.com/DoankWarto/status/1793125136662765691","938664737369341952","DoankWarto"
"1750688010570805593","Fri Jan 26 01:12:02 +0000 2024","21888","Anies &amp; Cak Imin Menang Pilpres 2024 | Coblos &amp; AMINkan! https://t.co/hH3OrAQAkc","1750688010570805593","","","in","Indonesia","158","669","4144","https://x.com/cakimiNOW/status/1750688010570805593","1490116879","cakimiNOW"
"1398112722911252480","Fri May 28 03:03:43 +0000 2021","3273","Kenapa ya @PDI_Perjuangan dan @Gerindra masih menyangka kalau mereka bersatu bisa memenangkan Pilpres 2024 ? Mereka memang partai besar menguasai kursi di parlemen.. Tapi Pilpres itu tentang FIGUR bukan tentang partai. Lha kalau figurnya kartu mati gimana bs menang ?","1398112722911252480","","","in","Indonesia","66","503","486","https://x.com/Dennysiregar7/status/1398112722911252480","4780649298","Dennysiregar7"
"1793652983865225722","Fri May 24 13:34:33 +0000 2024","2","@AyamSegar3 @SangGuru2471 @bengkeldodo @DedynurPalakka @bentangnegeri @AliNgabalinNew @gustavssondhela @proclaro_lover @drReUtari08 @temanduit @romoatheist @xquitavee @Gerindra Sebab terlihat masih byk yg menolak hasil Pilpres 2024 ini","1793999025383108724","","AyamSegar3","in","","0","1","0","https://x.com/Sgrdamai/status/1793999025383108724","193623463","Sgrdamai"
"1794616561766142112","Sun May 26 07:37:27 +0000 2024","50","@DokterTifa @aniesbaswedan S7 dgn @DokterTifa . Ratusan Penghargaan Nas.bhkn Internasional diperoleh. Jgn bernafsu Anies pasti keok dikeroyok mereka yg kualitas jauh dibawah anda. Sy percaya sejatinya anda Pemenang Pilpres 2024 namun nyatanya dicurangi..@aniesbaswedan @alisyarief","1794633933872836867","","DokterTifa","in","","0","5","3","https://x.com/Fatimah81819162/status/1794633933872836867","1579386608910237697","Fatimah81819162"
"1725476799919120394","Fri Nov 17 11:31:41 +0000 2023","6212","Demi Indonesia Maju Jokowi Wajib Mundur Demi kehormatan KPK Firli Bahuri Ketua KPK hasil Pansel Jokowi calon tersangka pemerasan SYL wajib mundur. Demi kewibawaan MK Paman Usman adik Ipar Jokowi wajib mundur. Demi legitimasi moral Pilpres 2024 Gibran bin Jokowi wajib","1725476799919120394","","","in","","124","976","2224","https://x.com/dennyindrayana/status/1725476799919120394","122804908","dennyindrayana"
"1794617746619326517","Sun May 26 06:33:07 +0000 2024","16","Arfi Bambani itu team lingkar 1 Anies-Muhaimin di Pilpres 2024","1794617746619326517","","","in","Indonesia","1","3","13","https://x.com/ubegebe1/status/1794617746619326517","267083380","ubegebe1"
"1756447729486848482","Sat Feb 10 22:39:06 +0000 2024","6765","Surya Paloh Sebut Buka Kerja Sama dengan Megawati Soekarnoputri untuk Putaran Kedua Pilpres 2024 https://t.co/9waZwIaEeb","1756447729486848482","","","in","Indonesia","520","508","711","https://x.com/KompasTV/status/1756447729486848482","71436318","KompasTV"
"1790574882180517943","Wed May 15 02:48:13 +0000 2024","9","Terus terang saja. Kalau @aniesbaswedan maju lagi di Pilgub DKI berarti benar kalau Bang Anies selama ini cuma haus Jabatan. Padahal kalau Bang Anies tidak ikut lagi Pilkada2an valuenya akan naik utk pilpres 2024 dgn catatan bikin partai.","1790574882180517943","","","in","Diatas Genteng Istana","0","4","4","https://x.com/AH_SiregarXIX/status/1790574882180517943","213168371","AH_SiregarXIX"
"1795621080079425576","Wed May 29 01:00:01 +0000 2024","1","Anies diusulkan PKS untuk ikut dalam Pilgub Jakarta 2024. Partai eks pengusung Anies di Pilpres 2024 pun sampaikan pandangannya terkait peluang Anies. Seperti apa? #detikPemilu https://t.co/aE8uWqHav7","1795621080079425576","","","in","","1","0","0","https://x.com/detikcom/status/1795621080079425576","69183155","detikcom"
"1570928407923527681","Sat Sep 17 00:11:33 +0000 2022","4844","SBY: Saya Harus Turun Gunung Ada Tanda-tanda Pilpres 2024 Tidak Adil https://t.co/NqidHIdDUU","1570928407923527681","","","in","","205","697","1039","https://x.com/VIVAcoid/status/1570928407923527681","41730943","VIVAcoid"
"1792899948494684671","Wed May 22 22:38:06 +0000 2024","4","@_NeverAlonely Kalian warga Indonesia senang dipaksa diusir dr tempat baikmu akibat kalian senang disogok dg paket sembako BLT bansos pd pilpres 2024 kalian disediakan Capres bersedia berbuat adil sejahtera tp diabaikan tak kalian dukung 100% sekarang semua rakyat merasakan kehancuran moral","1793411038475616334","","_NeverAlonely","in","","0","0","0","https://x.com/jonsa61664335/status/1793411038475616334","1097107026956627968","jonsa61664335"
"1756357434275398011","Sat Feb 10 17:35:56 +0000 2024","255","DOWNLOAD PDF https://t.co/KDSHXKYJEE","1756371433809498416","","ismailfahmi","en","Jakarta Selatan, DKI Jakarta","1","10","50","https://x.com/ismailfahmi/status/1756371433809498416","34075325","ismailfahmi"
"1795656308307169658","Wed May 29 03:20:00 +0000 2024","5","Nama Anies santer disuarakan maju kembali di Pilgub Jakarta setelah kalah di kontestasi Pilpres 2024. Seberapa kuat Anies jika kembali bertanding di Jakarta? #detikPemilu https://t.co/qQIdtpc4ZS","1795656308307169658","","","in","","1","1","1","https://x.com/detikcom/status/1795656308307169658","69183155","detikcom"
"1717347502687650120","Thu Oct 26 01:08:46 +0000 2023","4050","Muhaimin Janji Langsung Berantas Total Judi Online jika Menang Pilpres 2024 https://t.co/iz58avBXyT","1717347502687650120","","","in","Indonesia","105","448","988","https://x.com/cakimiNOW/status/1717347502687650120","1490116879","cakimiNOW"
"1793963799931949195","Fri May 24 11:14:34 +0000 2024","28","Megawati Soekarnoputri mengatakan Pemilu 2024 khususnya Pilpres merupakan yang terburuk sepanjang sejarah imbas kecurangan terjadi secara TSM. #newsupdate #update #news #text https://t.co/7HPZWAtcap","1793963799931949195","","","in","","3","8","15","https://x.com/kumparan/status/1793963799931949195","759692754985242625","kumparan"
"1793586652897800590","Thu May 23 10:15:55 +0000 2024","3","Kalau 2014 dan 2019 rakyat bangsa ini pilih @jokowi jadi presiden karena @PDI_Perjuangan seharusnya @ganjarpranowo itu menang dalam pilpres 2024 karena @ganjarpranowo itu capres @PDI_Perjuangan. Ini yg perlu disadari oleh para pendukung @ganjarpranowo.","1793586652897800590","","","in","Bumiayu, Indonesia","1","0","0","https://x.com/sukardiyahya162/status/1793586652897800590","1539724674749579265","sukardiyahya162"
"1233271559055269889","Fri Feb 28 06:03:47 +0000 2020","2121","Kalau @PDI_Perjuangan tetap ngotot mencalonkan Puan Maharani di Pilpres 2024 &amp; tdk menghiraukan suara Nitizen yg hampir 90% menginginkan @ganjarpranowo Maka bisa dipastikan 2024 @PDI_Perjuangan Akan tumbang !!! https://t.co/unpLkRZxzB","1233271559055269889","","","in","Indonesia 🇮🇩","104","507","364","https://x.com/KakekHalal/status/1233271559055269889","821859629034409985","KakekHalal"
"1792396252681994553","Mon May 20 03:25:42 +0000 2024","767","Di sisi lain kata Geisz risiko bagi Anies maju ke Pilgub Jakarta tidak main-main apabila presidennya masih Jokowi. Berkaca pada Pilpres 2024 mantan Komisaris Ancol tersebut mengatakan yg mengalahkan Anies bukanlah Prabowo melainkan negara atawa Jokowi. https://t.co/6YRZhHONUb","1792396252681994553","","","in","","6","88","221","https://x.com/GeiszChalifah/status/1792396252681994553","1297510664148103168","GeiszChalifah"
"1795097627031433475","Mon May 27 14:20:00 +0000 2024","2","WACANA hak angket untuk membongkar dugaan kecurangan Pemilu 2024 menguap begitu saja pascaputusan Mahkamah Konstitusi (MK) terkait sengketa hasil Pilpres 2024. https://t.co/pNfrP0ntpg","1795097627031433475","","","in","Jakarta - Indonesia","0","0","1","https://x.com/mediaindonesia/status/1795097627031433475","68930552","mediaindonesia"
"1792424313498534382","Mon May 20 05:17:12 +0000 2024","23","Anies Baswedan masih tertarik maju di Pilkada DKI usai kalah di Pilpres 2024. Apa yang membuat Anies rela turun kelas ? https://t.co/SYF03sSOHz","1792424313498534382","","","in","Jakarta","11","38","3","https://x.com/kompascom/status/1792424313498534382","23343960","kompascom"
"1794920943690863030","Mon May 27 03:06:37 +0000 2024","2","@Nagashima_007 Itu dia bang....punya program tapi dia bingung sendiri. Setelah menang dia juga bingung mau ngapain Yang jelas saya catat janji dia Entah mana yang akan dipenuhi https://t.co/MTU3HtWQYH Ada 5 saat menang Pilpres https://t.co/sgWJl45ISY Ada 6 janji saat kampanye","1794928165846171967","","Nagashima_007","in","","0","0","0","https://x.com/_riverheaven/status/1794928165846171967","975389335775199232","_riverheaven"
"1755004735831322656","Tue Feb 06 23:05:10 +0000 2024","5437","Alasan Ganjar-Mahfud Siap Gugat Pencawapresan Gibran ke PTUN Minta Batalkan Pencalonannya di Pilpres 2024 https://t.co/QaGROmUDYv","1755004735831322656","","","in","Pulo Gadung, Indonesia","145","1316","1115","https://x.com/tvOneNews/status/1755004735831322656","55507370","tvOneNews"
"1794509875914944814","Sat May 25 23:24:29 +0000 2024","38","Pidato Megawati Refleksi Kejengkelan atas Hasil Pilpres 2024 https://t.co/7Oqtt0hMJu","1794509875914944814","","","in","","0","5","27","https://x.com/OposisiCerdas/status/1794509875914944814","887743587579944960","OposisiCerdas"
"1760865546080596387","Fri Feb 23 03:13:56 +0000 2024","7041","Prof @Yusrilihza_Mhd prof @JimlyAs kalau memang rezim Jokowi tdk melakukan kecurangan dan cawe-cawe pada Pilpres 2024 kenapa anda berdua jadi bemper rezim Jokowi dan terkesan takut ? Ingat Pak akyat tidak bisa lagi dobodohi !!","1760865546080596387","","","in","","54","519","2491","https://x.com/msaid_didu/status/1760865546080596387","1117990249806721024","msaid_didu"
"1792795661819371773","Tue May 21 05:52:48 +0000 2024","1","Yang ketemu di Singapur ketika #pilpres2024","1792795661819371773","","","in","Jakarta Capital Region","0","0","1","https://x.com/surupsrengenge/status/1792795661819371773","1107284077843890176","surupsrengenge"
"1793942516024361400","Fri May 24 12:17:11 +0000 2024","2","@democrazymedia Ironis partai PDIP mengusung 2 kali calon presiden yg sama tapi diujung masa pemerintahan periode ke 2 terjadi drama jelang pilpres 2024 yg berujung ketidakharmonisan hubungan antara keduanya . Sampai hari ini masih jadi tanda tanya apa sesungguhnya yg terjadi dibalik panggung .","1793979556594085931","","democrazymedia","in","Bandar lampung","0","0","0","https://x.com/68Supriyono/status/1793979556594085931","2368881722","68Supriyono"
"1794938227721433141","Mon May 27 07:02:02 +0000 2024","3","@Boediantar4 Sebagai rakyat sy juga menangis karena 1. PDIP tdk memproses RUU perampasan aset koruptor 2. PDIP tdk mengajukan hak angket atas pilpres 2024.","1794987409173872641","","Boediantar4","in","","0","0","1","https://x.com/harjobaskoro/status/1794987409173872641","172685134","harjobaskoro"
"1795410554145886279","Tue May 28 13:14:18 +0000 2024","2","@baca_insights @PartaiSocmed Pilpres 2024 kita tdk sedang dlm posisi memilih calon Presiden yg sempurna tetapi hanya memilih yg sedikit lebih baik diantara kemungkinan yg terburuk. Secara pribadi ketiga kandidat calon yg maju di Pilpres 2024 adlh orang2 baik tapi 2024 pilihannya tinggal Prabowo-Gibran.","1795443481919320406","","baca_insights","in","INDONESIA","0","0","0","https://x.com/AbasBalapradana/status/1795443481919320406","1182194227","AbasBalapradana"
